Location,Year,Month,Rainfall
Williamtown,2012,1,59.0
Williamtown,2012,2,154.20000000000002
Williamtown,2012,3,107.2
Williamtown,2012,4,207.6
Williamtown,2012,5,57.199999999999996
Williamtown,2012,6,100.6
Williamtown,2012,7,96.39999999999999
Williamtown,2012,8,55.599999999999994
Williamtown,2012,9,17.6
Williamtown,2012,10,14.0
Williamtown,2012,11,45.8
Williamtown,2013,1,203.4
Williamtown,2013,3,167.4
Williamtown,2013,4,117.8
Williamtown,2013,5,85.4
Williamtown,2013,6,117.4
Williamtown,2013,7,70.8
Williamtown,2013,8,6.8
Williamtown,2013,9,21.8
Williamtown,2013,10,41.6
Williamtown,2013,11,246.4
Williamtown,2013,12,18.2
Williamtown,2014,1,10.2
Williamtown,2014,2,67.4
Williamtown,2014,3,94.4
Williamtown,2014,4,106.4
Williamtown,2014,5,75.0
Williamtown,2014,6,73.0
Williamtown,2014,7,34.8
Williamtown,2014,8,145.4
Williamtown,2014,9,55.2
Williamtown,2014,10,40.6
Williamtown,2014,11,57.400000000000006
Williamtown,2014,12,108.19999999999999
Williamtown,2015,1,118.60000000000001
Williamtown,2015,2,60.60000000000001
Williamtown,2015,3,58.4
Williamtown,2015,4,364.0
Williamtown,2015,5,152.4
Williamtown,2015,6,102.8
Williamtown,2015,7,44.0
Williamtown,2015,8,30.2
Williamtown,2015,9,147.0
Williamtown,2015,10,58.6
Williamtown,2015,11,61.6
Williamtown,2015,12,123.0
Williamtown,2016,1,422.40000000000003
Williamtown,2016,2,32.4
Williamtown,2016,3,40.8
Williamtown,2016,4,150.8
Williamtown,2016,5,11.2
Williamtown,2016,6,156.9
Williamtown,2016,7,52.6
Williamtown,2016,8,55.8
Williamtown,2016,9,49.800000000000004
Williamtown,2016,10,74.6
Williamtown,2016,11,40.8
Williamtown,2016,12,59.0
Williamtown,2017,1,62.2
Williamtown,2017,2,59.0
Williamtown,2017,3,232.39999999999998
Williamtown,2017,4,118.6
Williamtown,2017,5,11.600000000000001
Williamtown,2017,6,231.4
Witchcliffe,2009,1,5.800000000000001
Witchcliffe,2009,2,12.799999999999999
Witchcliffe,2009,3,45.8
Witchcliffe,2009,4,5.4
Witchcliffe,2009,5,86.6
Witchcliffe,2009,6,226.2
Witchcliffe,2009,7,220.8
Witchcliffe,2009,8,149.8
Witchcliffe,2009,9,171.8
Witchcliffe,2009,10,28.8
Witchcliffe,2009,11,37.8
Witchcliffe,2009,12,2.0
Witchcliffe,2010,1,1.2
Witchcliffe,2010,2,2.5999999999999996
Witchcliffe,2010,3,10.4
Witchcliffe,2010,4,76.6
Witchcliffe,2010,5,162.2
Witchcliffe,2010,6,115.6
Witchcliffe,2010,7,227.2
Witchcliffe,2010,8,125.8
Witchcliffe,2010,9,48.0
Witchcliffe,2010,10,37.6
Witchcliffe,2010,11,32.6
Witchcliffe,2010,12,17.2
Witchcliffe,2011,1,0.0
Witchcliffe,2011,2,1.0
Witchcliffe,2011,3,6.4
Witchcliffe,2011,5,123.2
Witchcliffe,2011,6,142.4
Witchcliffe,2011,7,241.0
Witchcliffe,2011,8,178.4
Witchcliffe,2011,9,142.2
Witchcliffe,2011,10,58.6
Witchcliffe,2011,11,45.4
Witchcliffe,2011,12,16.2
Witchcliffe,2012,1,5.8
Witchcliffe,2012,2,6.8
Witchcliffe,2012,3,1.4
Witchcliffe,2012,4,132.0
Witchcliffe,2012,5,122.6
Witchcliffe,2012,6,267.2
Witchcliffe,2012,7,82.60000000000001
Witchcliffe,2012,8,169.0
Witchcliffe,2012,9,164.6
Witchcliffe,2012,10,41.0
Witchcliffe,2012,11,61.800000000000004
Witchcliffe,2013,1,15.2
Witchcliffe,2013,3,45.8
Witchcliffe,2013,4,29.6
Witchcliffe,2013,5,253.6
Witchcliffe,2013,6,175.8
Witchcliffe,2013,7,273.0
Witchcliffe,2013,8,209.20000000000002
Witchcliffe,2013,9,224.6
Witchcliffe,2013,10,51.4
Witchcliffe,2013,11,33.2
Witchcliffe,2013,12,4.6
Witchcliffe,2014,1,3.6
Witchcliffe,2014,2,3.2
Witchcliffe,2014,3,33.4
Witchcliffe,2014,4,22.6
Witchcliffe,2014,5,156.0
Witchcliffe,2014,6,204.0
Witchcliffe,2014,7,252.2
Witchcliffe,2014,8,160.6
Witchcliffe,2014,9,61.6
Witchcliffe,2014,10,35.2
Witchcliffe,2014,11,46.6
Witchcliffe,2014,12,2.4000000000000004
Witchcliffe,2015,1,0.2
Witchcliffe,2015,2,12.6
Witchcliffe,2015,3,42.0
Witchcliffe,2015,4,119.2
Witchcliffe,2015,5,133.2
Witchcliffe,2015,6,100.2
Witchcliffe,2015,7,146.0
Witchcliffe,2015,8,128.8
Witchcliffe,2015,9,78.39999999999999
Witchcliffe,2015,10,52.6
Witchcliffe,2015,11,9.6
Witchcliffe,2015,12,13.6
Witchcliffe,2016,1,21.8
Witchcliffe,2016,2,9.4
Witchcliffe,2016,3,15.999999999999998
Witchcliffe,2016,4,48.6
Witchcliffe,2016,5,193.4
Witchcliffe,2016,6,214.2
Witchcliffe,2016,7,242.0
Witchcliffe,2016,8,227.8
Witchcliffe,2016,9,122.2
Witchcliffe,2016,10,85.6
Witchcliffe,2016,11,15.399999999999999
Witchcliffe,2016,12,25.799999999999997
Witchcliffe,2017,1,4.6
Witchcliffe,2017,2,21.0
Witchcliffe,2017,3,89.8
Witchcliffe,2017,4,7.2
Witchcliffe,2017,5,115.2
Witchcliffe,2017,6,94.0
Wollongong,2008,12,93.6
Wollongong,2009,1,16.8
Wollongong,2009,2,114.4
Wollongong,2009,3,21.8
Wollongong,2009,4,162.20000000000002
Wollongong,2009,5,109.0
Wollongong,2009,6,166.6
Wollongong,2009,7,59.2
Wollongong,2009,8,4.8
Wollongong,2009,9,16.8
Wollongong,2009,10,142.4
Wollongong,2009,11,68.0
Wollongong,2009,12,76.0
Wollongong,2010,1,41.60000000000001
Wollongong,2010,2,137.4
Wollongong,2010,3,146.2
Wollongong,2010,4,12.6
Wollongong,2010,5,95.6
Wollongong,2010,6,102.6
Wollongong,2010,7,56.00000000000001
Wollongong,2010,8,42.0
Wollongong,2010,9,105.6
Wollongong,2010,10,94.8
Wollongong,2010,11,191.2
Wollongong,2010,12,125.4
Wollongong,2011,1,56.4
Wollongong,2011,2,6.4
Wollongong,2011,3,236.20000000000002
Wollongong,2011,5,93.2
Wollongong,2011,6,116.8
Wollongong,2011,7,223.0
Wollongong,2011,8,65.8
Wollongong,2011,9,90.2
Wollongong,2011,10,140.4
Wollongong,2011,11,147.79999999999998
Wollongong,2011,12,97.39999999999999
Wollongong,2012,1,121.4
Wollongong,2012,2,311.8
Wollongong,2012,3,243.6
Wollongong,2012,4,145.79999999999998
Wollongong,2012,5,16.799999999999997
Wollongong,2012,6,164.79999999999998
Wollongong,2012,7,48.6
Wollongong,2012,8,6.2
Wollongong,2012,9,19.0
Wollongong,2012,10,92.39999999999999
Wollongong,2012,11,50.6
Wollongong,2013,1,241.0
Wollongong,2013,3,68.2
Wollongong,2013,4,175.6
Wollongong,2013,5,144.2
Wollongong,2013,6,310.0
Wollongong,2013,7,27.799999999999997
Wollongong,2013,8,5.2
Wollongong,2013,9,81.39999999999999
Wollongong,2013,10,8.4
Wollongong,2013,11,253.6
Wollongong,2013,12,128.4
Wollongong,2014,1,57.8
Wollongong,2014,2,57.0
Wollongong,2014,3,290.4
Wollongong,2014,4,89.0
Wollongong,2014,5,8.4
Wollongong,2014,6,42.0
Wollongong,2014,7,2.6
Wollongong,2014,8,279.8
Wollongong,2014,9,37.4
Wollongong,2014,10,93.8
Wollongong,2014,11,47.4
Wollongong,2014,12,110.4
Wollongong,2015,1,170.8
Wollongong,2015,2,96.2
Wollongong,2015,3,71.8
Wollongong,2015,4,301.8
Wollongong,2015,5,113.2
Wollongong,2015,6,58.400000000000006
Wollongong,2015,7,53.8
Wollongong,2015,8,245.2
Wollongong,2015,9,52.6
Wollongong,2015,10,26.4
Wollongong,2015,11,173.0
Wollongong,2015,12,100.0
Wollongong,2016,1,177.8
Wollongong,2016,2,49.599999999999994
Wollongong,2016,3,204.2
Wollongong,2016,4,54.6
Wollongong,2016,5,9.8
Wollongong,2016,6,436.59999999999997
Wollongong,2016,7,108.0
Wollongong,2016,8,112.0
Wollongong,2016,9,47.400000000000006
Wollongong,2016,10,6.2
Wollongong,2016,11,28.6
Wollongong,2016,12,47.6
Wollongong,2017,1,36.0
Wollongong,2017,2,131.2
Wollongong,2017,3,368.6
Wollongong,2017,4,76.2
Wollongong,2017,5,30.2
Wollongong,2017,6,75.2
Woomera,2009,1,0.0
Woomera,2009,2,0.0
Woomera,2009,3,8.0
Woomera,2009,4,2.8
Woomera,2009,5,22.0
Woomera,2009,6,14.0
Woomera,2009,7,11.6
Woomera,2009,8,5.2
Woomera,2009,9,12.6
Woomera,2009,10,12.4
Woomera,2009,11,46.0
Woomera,2009,12,5.8
Woomera,2010,1,3.8000000000000003
Woomera,2010,2,31.8
Woomera,2010,3,0.2
Woomera,2010,4,55.0
Woomera,2010,5,18.0
Woomera,2010,6,4.8
Woomera,2010,7,13.4
Woomera,2010,8,28.4
Woomera,2010,9,23.0
Woomera,2010,10,36.8
Woomera,2010,11,3.8000000000000003
Woomera,2010,12,26.6
Woomera,2011,1,0.4
Woomera,2011,2,89.8
Woomera,2011,3,17.8
Woomera,2011,5,27.0
Woomera,2011,6,0.4
Woomera,2011,7,26.799999999999997
Woomera,2011,8,6.4
Woomera,2011,9,6.8
Woomera,2011,10,16.6
Woomera,2011,11,16.0
Woomera,2011,12,14.200000000000001
Woomera,2012,1,30.799999999999997
Woomera,2012,2,18.599999999999998
Woomera,2012,3,34.8
Woomera,2012,4,0.0
Woomera,2012,5,3.1999999999999997
Woomera,2012,6,8.0
Woomera,2012,7,4.8
Woomera,2012,8,0.8
Woomera,2012,9,0.0
Woomera,2012,10,1.6
Woomera,2012,11,14.6
Woomera,2013,1,4.3999999999999995
Woomera,2013,3,13.0
Woomera,2013,4,9.6
Woomera,2013,5,17.0
Woomera,2013,6,38.4
Woomera,2013,7,27.6
Woomera,2013,8,6.8
Woomera,2013,9,4.6
Woomera,2013,10,7.6
Woomera,2013,11,0.0
Woomera,2013,12,3.6
Woomera,2014,1,4.800000000000001
Woomera,2014,2,17.2
Woomera,2014,3,0.0
Woomera,2014,4,51.2
Woomera,2014,5,5.800000000000001
Woomera,2014,6,3.6
Woomera,2014,7,2.4
Woomera,2014,8,0.6
Woomera,2014,9,4.8
Woomera,2014,10,0.0
Woomera,2014,11,13.6
Woomera,2014,12,11.2
Woomera,2015,1,88.8
Woomera,2015,2,0.0
Woomera,2015,3,0.0
Woomera,2015,4,23.799999999999997
Woomera,2015,5,0.2
Woomera,2015,6,8.200000000000001
Woomera,2015,7,3.0
Woomera,2015,8,14.600000000000001
Woomera,2015,9,3.8
Woomera,2015,10,1.0
Woomera,2015,11,11.4
Woomera,2015,12,3.8
Woomera,2016,1,0.4
Woomera,2016,2,15.2
Woomera,2016,3,24.0
Woomera,2016,4,1.0
Woomera,2016,5,29.3
Woomera,2016,6,56.7
Woomera,2016,7,6.9
Woomera,2016,8,27.6
Woomera,2016,9,45.0
Woomera,2016,10,10.4
Woomera,2016,11,0.5
Woomera,2016,12,14.899999999999999
Woomera,2017,1,51.6
Woomera,2017,2,0.0
Woomera,2017,3,0.0
Woomera,2017,4,40.7
Woomera,2017,5,10.6
Woomera,2017,6,0.2
